station,datetime,temperature,precipitation,wind_speed,wind_direction,pressure,weather_code
鹿児島,2025-08-27 21:00:00,29.6,0.0,3.0,北西,1009.8,4
鹿児島,2025-08-27 22:00:00,29.3,0.0,2.5,北西,1009.8,4
鹿児島,2025-08-27 23:00:00,29.0,0.0,1.3,北西,1009.6,2
鹿児島,2025-08-28 00:00:00,28.5,0.0,2.8,北北西,1009.5,2
鹿児島,2025-08-28 01:00:00,28.3,0.0,1.3,北北西,1009.2,2
鹿児島,2025-08-28 02:00:00,28.0,0.0,1.5,北北東,1009.2,2
鹿児島,2025-08-28 03:00:00,28.0,0.0,1.7,北,1009.1,2
鹿児島,2025-08-28 04:00:00,27.7,0.0,1.3,北北西,1009.0,2
鹿児島,2025-08-28 05:00:00,27.4,0.0,1.8,北北西,1009.1,2
鹿児島,2025-08-28 06:00:00,27.0,0.0,1.8,北北西,1009.5,2
鹿児島,2025-08-28 07:00:00,27.5,0.0,1.4,北,1010.4,2
鹿児島,2025-08-28 08:00:00,28.2,0.0,2.6,北東,1010.4,2
鹿児島,2025-08-28 09:00:00,30.1,0.0,1.5,東北東,1010.3,2
鹿児島,2025-08-28 10:00:00,30.6,0.0,2.1,東南東,1010.4,2
鹿児島,2025-08-28 11:00:00,31.4,0.0,2.6,東南東,1010.1,2
鹿児島,2025-08-28 12:00:00,32.6,0.0,2.3,南東,1009.6,2
鹿児島,2025-08-28 13:00:00,32.7,0.0,2.9,南南東,1009.0,15
鹿児島,2025-08-28 14:00:00,32.2,0.0,4.3,南南東,1008.8,15
鹿児島,2025-08-28 15:00:00,31.2,0.0,3.3,南東,1008.7,15
鹿児島,2025-08-28 16:00:00,30.9,0.0,2.8,東南東,1008.8,4
鹿児島,2025-08-28 17:00:00,30.7,0.0,1.4,東南東,1009.1,4
鹿児島,2025-08-28 18:00:00,30.1,0.0,2.8,北西,1009.6,4
鹿児島,2025-08-28 19:00:00,30.0,0.0,2.6,北西,1009.8,4
鹿児島,2025-08-28 20:00:00,29.5,0.0,2.1,北,1010.8,15
鹿児島,2025-08-28 21:00:00,29.4,0.0,1.1,西北西,1011.0,2
鹿児島,2025-08-28 22:00:00,28.5,0.0,2.0,南東,1011.2,2
鹿児島,2025-08-28 23:00:00,28.5,0.0,0.9,南東,1011.5,2
